Fiscal Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2017,Federal,Onshore,Wyoming,Niobrara,"56027","",Gas (mcf),843207
2017,Federal,Onshore,Kentucky,Leslie,"21131","",Coal (ton),122933
2017,Federal,Onshore,New Mexico,Union,"35059","",Gas (mcf),1936490
2017,Federal,Onshore,Utah,Grand,"49019","",Oil (bbl),354049
2017,Federal,Onshore,Oklahoma,Haskell,"40061","",Gas (mcf),139281
2017,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Gas (mcf),561871
2017,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Oil (bbl),37
2017,Federal,Onshore,Wyoming,Big Horn,"56003","",Oil (bbl),203163
2017,Federal,Onshore,Wyoming,Big Horn,"56003","",Gas (mcf),938357
2017,Federal,Onshore,Utah,Grand,"49019","",Gas (mcf),3103248
2017,Federal,Onshore,Louisiana,Winn,"22127","",Oil (bbl),367
2017,Federal,Onshore,Michigan,Allegan,"26005","",Oil (bbl),95
2017,Federal,Onshore,Texas,Burleson,"48051","",Gas (mcf),26992
2017,Federal,Onshore,Kentucky,Johnson,"21115","",Gas (mcf),279
2017,Federal,Onshore,Montana,Powder River,"30075","",Gas (mcf),3102
2017,Federal,Onshore,Montana,Powder River,"30075","",Oil (bbl),189073
2017,Federal,Onshore,Louisiana,Cameron,"22023","",Gas (mcf),538141
2017,Federal,Onshore,Missouri,Dent,"29065","",Copper concentrate (ton),2
2017,Federal,Onshore,Nevada,Lyon,"32019","","Geothermal - electrical generation, kilowatt hours (kwh)",1597608
2017,Federal,Onshore,Kentucky,Mccreary,"21147","",Gas (mcf),734
2017,Federal,Onshore,Colorado,Delta,"08029","",Oil (bbl),10
2017,Federal,Onshore,Nevada,Mineral,"32021","","Geothermal - electrical generation, kilowatt hours (kwh)",317134800
2017,Federal,Onshore,Colorado,Delta,"08029","",Gas (mcf),143254
2017,Federal,Onshore,Arkansas,Pope,"05115","",Gas (mcf),98431
2017,Federal,Onshore,Missouri,Dent,"29065","",Zinc concentrate (ton),15
2017,Federal,Onshore,Louisiana,Grant,"22043","",Oil (bbl),10704
2017,Federal,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),2257003
2017,Federal,Onshore,Colorado,Prowers,"08099","",Gas (mcf),162
2017,Federal,Onshore,North Dakota,Divide,"38023","",Oil (bbl),95079
2017,Federal,Onshore,Utah,Millard,"49027","","Geothermal - electrical generation, kilowatt hours (kwh)",33856273
2017,Federal,Onshore,Wyoming,Laramie,"56021","",Oil (bbl),13628
2017,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Gas (mcf),5540216
2017,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Oil (bbl),1319523
2017,Federal,Onshore,Colorado,Gunnison,"08051","",Oil (bbl),171
2017,Federal,Onshore,Wyoming,Laramie,"56021","",Gas (mcf),3744
2017,Federal,Onshore,Colorado,Phillips,"08095","",Gas (mcf),18617
2017,Federal,Onshore,Colorado,Dolores,"08033","",Oil (bbl),16064
2017,Federal,Onshore,Montana,Pondera,"30073","",Gas (mcf),1318
2017,Federal,Onshore,Alabama,Lamar,"01075","",Gas (mcf),44
2017,Federal,Onshore,Texas,Mcmullen,"48311","",Gas (mcf),152114
2017,Federal,Onshore,Colorado,Dolores,"08033","",Gas (mcf),196105953
2017,Federal,Onshore,Colorado,Morgan,"08087","",Oil (bbl),758
2017,Federal,Onshore,Colorado,Logan,"08075","",Gas (mcf),1440
2017,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),166067
2017,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),2037
2017,Federal,Onshore,North Dakota,Burke,"38013","",Oil (bbl),30558
2017,Federal,Onshore,Oklahoma,Harper,"40059","",Gas (mcf),31840
2017,Federal,Onshore,Oklahoma,Harper,"40059","",Oil (bbl),34
2017,Federal,Onshore,Kentucky,Letcher,"21133","",Gas (mcf),1244
2017,Federal,Onshore,Alabama,Lamar,"01075","",Oil (bbl),566
2017,Federal,Onshore,Mississippi,Pearl River,"28109","",Oil (bbl),8167
2017,Federal,Onshore,Mississippi,Pearl River,"28109","",Gas (mcf),103362
2017,Federal,Onshore,Montana,Carbon,"30009","",Oil (bbl),375483
2017,Federal,Onshore,Montana,Carbon,"30009","",Gas (mcf),1277862
2017,Federal,Onshore,Missouri,Dent,"29065","",Lead concentrate (ton),96
2017,Federal,Onshore,Texas,Mcmullen,"48311","",Oil (bbl),30395
2017,Federal,Onshore,Ohio,Trumbull,"39155","",Oil (bbl),247
2017,Federal,Onshore,Ohio,Trumbull,"39155","",Gas (mcf),76470
2017,Federal,Onshore,Kansas,Lane,"20101","",Oil (bbl),3187
2017,Federal,Onshore,Wyoming,Campbell,"56005","",Oil (bbl),8165316
2017,Federal,Onshore,Wyoming,Campbell,"56005","",Gas (mcf),48821680
2017,Federal,Onshore,Wyoming,Campbell,"56005","",Coal (ton),256644272
2017,Federal,Onshore,Texas,Grayson,"48181","",Oil (bbl),3539
2017,Federal,Onshore,North Dakota,Billings,"38007","",Gas (mcf),1794843
2017,Federal,Onshore,North Dakota,Billings,"38007","",Oil (bbl),1575055
2017,Federal,Onshore,Arkansas,Columbia,"05027","",Oil (bbl),2
2017,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),643
2017,Federal,Onshore,Arkansas,Columbia,"05027","",Gas (mcf),1636
2017,Federal,Onshore,New Mexico,Chaves,"35005","",Oil (bbl),499510
2017,Federal,Onshore,New Mexico,Roosevelt,"35041","",Gas (mcf),612663
2017,Federal,Onshore,California,San Joaquin,"06077","",Gas (mcf),2717
2017,Federal,Onshore,Utah,Piute,"49031","",Clay (ton),79568
2017,Federal,Onshore,Oklahoma,Woods,"40151","",Oil (bbl),29004
2017,Federal,Onshore,Michigan,Clare,"26035","",Gas (mcf),19054
2017,Federal,Onshore,Nevada,Nye,"32023","",Oil (bbl),238566
2017,Federal,Onshore,Montana,Phillips,"30071","",Gas (mcf),5112789
2017,Federal,Onshore,Nevada,Nye,"32023","",Gas (mcf),1735
2017,Federal,Onshore,Louisiana,Sabine,"22085","",Gas (mcf),261
2017,Federal,Onshore,Louisiana,Cameron,"22023","",Oil (bbl),13750
2017,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Gas (mcf),47
2017,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Oil (bbl),362
2017,Federal,Onshore,Texas,Gray,"48179","",Oil (bbl),1119
2017,Federal,Onshore,North Dakota,Burke,"38013","",Gas (mcf),75645
2017,Federal,Onshore,Colorado,Archuleta,"08007","",Gas (mcf),1110658
2017,Federal,Onshore,Oklahoma,Pittsburg,"40121","",Gas (mcf),1096526
2017,Federal,Onshore,Colorado,Montezuma,"08083","",Gas (mcf),160905558
2017,Federal,Onshore,Colorado,Montezuma,"08083","",Oil (bbl),60090
2017,Federal,Onshore,Montana,Petroleum,"30069","",Oil (bbl),7288
2017,Federal,Onshore,Ohio,Washington,"39167","",Oil (bbl),1730
2017,Federal,Onshore,Ohio,Washington,"39167","",Gas (mcf),32257
2017,Federal,Onshore,Wyoming,Sublette,"56035","",Gas (mcf),915480776
2017,Federal,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),5745165
2017,Mixed Exploratory,Onshore,Utah,Uintah,"49047","",Oil (bbl),9616
2017,Federal,Onshore,South Dakota,Fall River,"46047","",Oil (bbl),8254
2017,Federal,Onshore,Oklahoma,Greer,"40055","",Gas (mcf),2913
2017,Federal,Onshore,California,San Luis Obispo,"06079","",Oil (bbl),6847
2017,Federal,Onshore,California,San Luis Obispo,"06079","",Gas (mcf),8962
2017,Federal,Onshore,New Mexico,Chaves,"35005","",Gas (mcf),4545404
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bi-carbonate (ton),73013
2017,Federal,Onshore,Mississippi,Perry,"28111","",Oil (bbl),122311
2017,Federal,Onshore,Utah,Salt Lake,"49035","",Oil (bbl),1390
2017,Mixed Exploratory,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),2750
2017,Federal,Onshore,Mississippi,Perry,"28111","",Gas (mcf),29311
2017,Federal,Onshore,Utah,Salt Lake,"49035","",Gas (mcf),1191
2017,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Oil (bbl),803788
2017,Mixed Exploratory,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),18049
2017,Federal,Onshore,California,Solano,"06095","",Gas (mcf),2022379
2017,Federal,Onshore,Alaska,Harrison Bay,"02185","",Oil (bbl),141097
2017,Federal,Onshore,Michigan,Clare,"26035","",Oil (bbl),1428
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Trona ore (ton),178132
2017,Federal,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),636402
2017,Federal,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),50011359
2017,Federal,Onshore,Montana,Custer,"30017","",Gas (mcf),14325
2017,Federal,Onshore,Arkansas,Van Buren,"05141","",Gas (mcf),1685043
2017,Federal,Onshore,Pennsylvania,Bradford,"42015","",Gas (mcf),15840
2017,Federal,Onshore,Colorado,Kit Carson,"08063","",Gas (mcf),3
2017,Federal,Onshore,Oklahoma,Coal,"40029","",Oil (bbl),1990
2017,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),13590
2017,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),32386
2017,Federal,Onshore,Montana,Carter,"30011","",Oil (bbl),198518
2017,Federal,Onshore,Oklahoma,Coal,"40029","",Gas (mcf),1806023
2017,Federal,Onshore,Montana,Musselshell,"30065","",Coal (ton),101234
2017,Federal,Onshore,Arkansas,White,"05145","",Gas (mcf),241431
2017,Federal,Onshore,Colorado,Kit Carson,"08063","",Oil (bbl),10
2017,Federal,Onshore,Colorado,Logan,"08075","",Oil (bbl),890
2017,Federal,Onshore,Montana,Liberty,"30051","",Oil (bbl),3768
2017,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),249570
2017,Federal,Onshore,Nevada,Pershing,"32027","","Geothermal - electrical generation, kilowatt hours (kwh)",67970832
2017,Federal,Onshore,Colorado,Moffat,"08081","",Coal (ton),2068892
2017,Federal,Onshore,Colorado,Moffat,"08081","",Gas (mcf),10377021
2017,Federal,Onshore,Colorado,Moffat,"08081","",Oil (bbl),164863
2017,Federal,Onshore,Montana,Musselshell,"30065","",Oil (bbl),4774
2017,Federal,Onshore,Alabama,Conecuh,"01035","",Oil (bbl),865
2017,Federal,Onshore,Nevada,Churchill,"32001","","Geothermal - direct utilization, hundreds of gallons (cgal)",19148892
2017,Federal,Onshore,Texas,Wise,"48497","",Oil (bbl),13264
2017,Federal,Onshore,Wyoming,Park,"56029","",Oil (bbl),3844398
2017,Federal,Onshore,Wyoming,Park,"56029","",Gas (mcf),6154897
2017,Federal,Onshore,Oklahoma,Grant,"40053","",Gas (mcf),397
2017,Federal,Onshore,Oklahoma,Grant,"40053","",Oil (bbl),35
2017,Federal,Onshore,Oklahoma,Alfalfa,"40003","",Oil (bbl),132438
2017,Federal,Offshore,"","","",Pacific,Oil (bbl),5859990
2017,Federal,Onshore,Oklahoma,Alfalfa,"40003","",Gas (mcf),1974893
2017,Federal,Onshore,Michigan,Montmorency,"26119","",Gas (mcf),499166
2017,Federal,Onshore,Kansas,Kearny,"20093","",Gas (mcf),1169933
2017,Federal,Onshore,California,Sonoma,"06097","","Geothermal - electrical generation, thousands of pounds (klb)",25212526
2017,Federal,Onshore,Kansas,Kearny,"20093","",Oil (bbl),19406
2017,Federal,Onshore,Louisiana,Lincoln,"22061","",Oil (bbl),16
2017,Federal,Onshore,Texas,Tarrant,"48439","",Oil (bbl),276
2017,Federal,Onshore,Texas,Wise,"48497","",Gas (mcf),1787034
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Soda ash (ton),3798330
2017,Federal,Onshore,California,Santa Barbar,"6083","",Gas (mcf),61214
2017,Federal,Onshore,Louisiana,De Soto,"22031","",Oil (bbl),8
2017,Federal,Onshore,Texas,Tarrant,"48439","",Gas (mcf),14791840
2017,Federal,Onshore,Nevada,Washoe,"32031","","Geothermal - electrical generation, kilowatt hours (kwh)",115833552
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Coal (ton),2203338
2017,Federal,Onshore,Oklahoma,Grady,"40051","",Gas (mcf),87719
2017,Federal,Onshore,Oklahoma,Grady,"40051","",Oil (bbl),17464
2017,Federal,Onshore,California,Santa Barbar,"6083","",Oil (bbl),56629
2017,Federal,Offshore,"","","",Pacific,Gas (mcf),4054423
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Purge liquor (ton),51475
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium sesquicarbonate (ton),23172
2017,Federal,Onshore,Oklahoma,Payne,"40119","",Gas (mcf),558
2017,Federal,Onshore,Wyoming,Converse,"56009","",Oil (bbl),5361153
2017,Federal,Onshore,Wyoming,Converse,"56009","",Gas (mcf),17182554
2017,Federal,Onshore,Wyoming,Converse,"56009","",Coal (ton),21862600
2017,Federal,Onshore,Oklahoma,Payne,"40119","",Oil (bbl),207
2017,Federal,Onshore,Mississippi,Adams,"28001","",Oil (bbl),1863
2017,Federal,Onshore,North Dakota,Golden Valle,"38033","",Gas (mcf),224907
2017,Federal,Onshore,Michigan,Grand Trvse,"26055","",Gas (mcf),2957
2017,Federal,Onshore,Michigan,Alcona,"26001","",Gas (mcf),2605
2017,Federal,Onshore,New Mexico,Lea,"35025","",Langbeinite (ton),4542
2017,Federal,Onshore,Utah,San Juan,"49037","",Oil (bbl),366481
2017,Federal,Onshore,Oklahoma,Atoka,"40005","",Oil (bbl),4
2017,Federal,Onshore,California,Ventura,"06111","",Oil (bbl),276862
2017,Federal,Onshore,California,Ventura,"06111","",Gas (mcf),610412
2017,Federal,Onshore,Utah,San Juan,"49037","",Gas (mcf),4394305
2017,Federal,Onshore,Colorado,Fremont,"08043","",Oil (bbl),38
2017,Federal,Onshore,Kentucky,Henderson,"21101","",Oil (bbl),5813
2017,Federal,Onshore,Montana,Big Horn,"30003","",Gas (mcf),15709
2017,Federal,Onshore,Texas,San Augustin,"48405","",Oil (bbl),112
2017,Federal,Onshore,Arkansas,Yell,"05149","",Oil (bbl),0
2017,Federal,Onshore,Colorado,Mesa,"08077","",Gas (mcf),20689390
2017,Federal,Onshore,Colorado,Mesa,"08077","",Oil (bbl),44423
2017,Federal,Onshore,Arkansas,Yell,"05149","",Gas (mcf),347856
2017,Federal,Onshore,North Dakota,Williams,"38105","",Leonardite (ton),3112
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sulfide (ton),10412
2017,Federal,Onshore,Louisiana,Rapides,"22079","",Oil (bbl),3871
2017,Federal,Onshore,Oklahoma,Atoka,"40005","",Gas (mcf),3459
2017,Federal,Onshore,Colorado,Garfield,"08045","",Gas (mcf),156008056
2017,Federal,Onshore,Colorado,Garfield,"08045","",Oil (bbl),511340
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),116379305
2017,Federal,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),2450744
2017,Federal,Onshore,Texas,San Augustin,"48405","",Gas (mcf),196028
2017,Federal,Onshore,New Mexico,Eddy,"35015","",Salt (ton),462407
2017,Federal,Onshore,Kentucky,Lawrence,"21127","",Gas (mcf),942
2017,Mixed Exploratory,Onshore,Wyoming,Converse,"56009","",Gas (mcf),114153
2017,Federal,Onshore,North Dakota,Williams,"38105","",Gas (mcf),1814543
2017,Federal,Onshore,Mississippi,Smith,"28129","",Oil (bbl),67486
2017,Federal,Onshore,Mississippi,Smith,"28129","",Gas (mcf),71115
2017,Federal,Onshore,Louisiana,Lincoln,"22061","",Gas (mcf),1215
2017,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Gas (mcf),4153
2017,Mixed Exploratory,Onshore,Wyoming,Converse,"56009","",Oil (bbl),21087
2017,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Oil (bbl),130
2017,Federal,Onshore,North Dakota,Williams,"38105","",Oil (bbl),782296
2017,Federal,Onshore,Utah,San Pete,"49039","",Oil (bbl),79534
2017,Federal,Onshore,Wyoming,Crook,"56011","",Oil (bbl),479837
2017,Federal,Onshore,Wyoming,Crook,"56011","",Gas (mcf),21362
2017,Federal,Onshore,Utah,San Pete,"49039","",Gas (mcf),742627
2017,Federal,Onshore,Oklahoma,Comanche,"40031","",Oil (bbl),3216
2017,Federal,Onshore,Texas,Grayson,"48181","",Gas (mcf),8322
2017,Federal,Onshore,Montana,Hill,"30041","",Gas (mcf),119889
2017,Federal,Onshore,Colorado,Fremont,"08043","",Gas (mcf),49
2018,Federal,Onshore,Wyoming,Crook,"56011","",Gas (mcf),13360
2018,Federal,Onshore,Kentucky,Leslie,"21131","",Gas (mcf),51230
2018,Federal,Offshore,"","","",Pacific,Gas (mcf),3568834
2018,Federal,Onshore,Wyoming,Weston,"56045","",Gas (mcf),670639
2018,Federal,Onshore,Wyoming,Weston,"56045","",Oil (bbl),297451
2018,Federal,Onshore,Kentucky,Leslie,"21131","",Oil (bbl),403
2018,Federal,Onshore,Oklahoma,Garvin,"40049","",Gas (mcf),3594
2018,Federal,Onshore,Oklahoma,Garvin,"40049","",Oil (bbl),612
2018,Federal,Onshore,Montana,Hill,"30041","",Gas (mcf),107655
2018,Federal,Onshore,Colorado,Las Animas,"08071","",Gas (mcf),2139770
2018,Federal,Onshore,Colorado,Adams,"08001","",Oil (bbl),28420
2018,Federal,Onshore,Colorado,Adams,"08001","",Gas (mcf),42088
2018,Federal,Onshore,North Dakota,Dunn,"38025","",Oil (bbl),5501867
2018,Federal,Onshore,Wyoming,Fremont,"56013","",Oil (bbl),947383
2018,Federal,Onshore,Wyoming,Fremont,"56013","",Gas (mcf),95418980
2018,Federal,Onshore,Oklahoma,Beaver,"40007","",Oil (bbl),2250
2018,Federal,Onshore,Oklahoma,Beaver,"40007","",Gas (mcf),71327
2018,Federal,Onshore,Wyoming,Washakie,"56043","",Gas (mcf),492955
2018,Federal,Onshore,Wyoming,Washakie,"56043","",Oil (bbl),381760
2018,Federal,Onshore,New Mexico,Eddy,"35015","",Langbeinite (ton),638339
2018,Federal,Onshore,New Mexico,Eddy,"35015","",Muriate of potash-standard (ton),49219
2018,Federal,Onshore,New Mexico,Eddy,"35015","",Muriate of potash-granular (ton),93526
2018,Federal,Onshore,Louisiana,Caddo,"22017","",Gas (mcf),1869572
2018,Federal,Onshore,Louisiana,Caddo,"22017","",Oil (bbl),7142
2018,Federal,Onshore,Colorado,Larimer,"08069","",Gas (mcf),172
2018,Federal,Onshore,Colorado,Larimer,"08069","",Oil (bbl),1033
2018,Federal,Onshore,North Dakota,Dunn,"38025","",Gas (mcf),7280104
2018,Federal,Onshore,Oklahoma,Woodward,"40153","",Gas (mcf),188245
2018,Federal,Onshore,New Mexico,Eddy,"35015","",Salt (ton),866599
2018,Federal,Onshore,Oklahoma,Woodward,"40153","",Oil (bbl),956
2018,Federal,Onshore,Oklahoma,Garfield,"40047","",Gas (mcf),47166
2018,Federal,Onshore,Oklahoma,Garfield,"40047","",Oil (bbl),392
2018,Federal,Onshore,Louisiana,Rapides,"22079","",Oil (bbl),3165
2018,Federal,Onshore,Colorado,Arapahoe,"08005","",Oil (bbl),2790
2018,Federal,Onshore,Wyoming,Hot Springs,"56017","",Oil (bbl),1483612
2018,Federal,Onshore,Wyoming,Hot Springs,"56017","",Gas (mcf),137350
2018,Federal,Onshore,Texas,Live Oak,"48297","",Gas (mcf),241174
2018,Federal,Onshore,North Dakota,Burke,"38013","",Oil (bbl),30540
2018,Federal,Onshore,Colorado,Arapahoe,"08005","",Gas (mcf),4817
2018,Federal,Onshore,New Mexico,Eddy,"35015","",Gas (mcf),243570979
2018,Federal,Onshore,Colorado,Archuleta,"08007","",Gas (mcf),1160213
2018,Federal,Onshore,Mississippi,Wayne,"28153","",Oil (bbl),29523
2018,Federal,Onshore,Wyoming,Uinta,"56041","",Gas (mcf),37102915
2018,Federal,Onshore,Wyoming,Uinta,"56041","",Oil (bbl),367915
2018,Federal,Onshore,New Mexico,Eddy,"35015","",Oil (bbl),53679039
2018,Federal,Onshore,North Dakota,Burke,"38013","",Gas (mcf),79348
2018,Federal,Onshore,Colorado,La Plata,"08067","",Coal (ton),545905
2018,Federal,Onshore,Colorado,La Plata,"08067","",Gas (mcf),12601005
2018,Federal,Onshore,Colorado,La Plata,"08067","",Oil (bbl),43
2018,Federal,Onshore,Montana,Glacier,"30035","",Gas (mcf),13865
2018,Federal,Onshore,Montana,Glacier,"30035","",Oil (bbl),3805
2018,Federal,Onshore,Mississippi,Wayne,"28153","",Gas (mcf),1605
2018,Federal,Onshore,Texas,Zapata,"48505","",Oil (bbl),5
2018,Federal,Onshore,Texas,Zapata,"48505","",Gas (mcf),154974
2018,Federal,Onshore,Oklahoma,Beckham,"40009","",Oil (bbl),260
2018,Federal,Onshore,Oklahoma,Beckham,"40009","",Gas (mcf),208672
2018,Federal,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),744724
2018,Federal,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),66462132
2018,Federal,Onshore,Colorado,Baca,"08009","",Oil (bbl),8460
2018,Federal,Onshore,Colorado,Baca,"08009","",Gas (mcf),26899
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bisulfite (ton),4697
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bi-carbonate (ton),67473
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Trona ore (ton),187741
2018,Federal,Onshore,Texas,Live Oak,"48297","",Oil (bbl),27197
2018,Federal,Onshore,Oklahoma,Ellis,"40045","",Gas (mcf),661417
2018,Federal,Onshore,Oklahoma,Ellis,"40045","",Oil (bbl),77305
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Soda ash (ton),3355033
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Coal (ton),3852935
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Purge liquor (ton),52048
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium sesquicarbonate (ton),13478
2018,Federal,Onshore,Colorado,Kit Carson,"08063","",Gas (mcf),2
2018,Federal,Onshore,Colorado,Kit Carson,"08063","",Oil (bbl),10
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sulfide (ton),18974
2018,Federal,Onshore,Texas,Wilson,"48493","",Gas (mcf),220
2018,Federal,Onshore,Texas,Wilson,"48493","",Oil (bbl),386
2018,Federal,Onshore,Mississippi,Wilkinson,"28157","",Oil (bbl),3927
2018,Federal,Onshore,Mississippi,Wilkinson,"28157","",Gas (mcf),429
2018,Federal,Onshore,Wyoming,Laramie,"56021","",Oil (bbl),19733
2018,Federal,Onshore,Wyoming,Laramie,"56021","",Gas (mcf),7665
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),119903400
2018,Federal,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),2407887
2018,Federal,Onshore,North Dakota,Stark,"38089","",Gas (mcf),58301
2018,Federal,Onshore,North Dakota,Stark,"38089","",Oil (bbl),41288
2018,Federal,Onshore,Colorado,Kiowa,"08061","",Gas (mcf),6306
2018,Federal,Onshore,Colorado,Kiowa,"08061","",Oil (bbl),3138
2018,Federal,Onshore,New Mexico,Mckinley,"35031","",Coal (ton),383747
2018,Mixed Exploratory,Onshore,Utah,Uintah,"49047","",Oil (bbl),19429
2018,Federal,Onshore,New Mexico,Mckinley,"35031","",Gas (mcf),101461
2018,Federal,Onshore,New Mexico,Mckinley,"35031","",Oil (bbl),5188
2018,Federal,Onshore,Montana,Garfield,"30033","",Oil (bbl),1387
2018,Federal,Onshore,Montana,Fergus,"30027","",Gas (mcf),7780
2018,Federal,Onshore,Texas,Lee,"48287","",Gas (mcf),2616
2018,Federal,Onshore,Oklahoma,Dewey,"40043","",Gas (mcf),872263
2018,Federal,Onshore,Oklahoma,Dewey,"40043","",Oil (bbl),63558
2018,Federal,Onshore,Montana,Big Horn,"30003","",Oil (bbl),3
2018,Federal,Onshore,Montana,Big Horn,"30003","",Gas (mcf),17620
2018,Federal,Onshore,Montana,Big Horn,"30003","",Coal (ton),12814626
2018,Federal,Onshore,Michigan,Montmorency,"26119","",Gas (mcf),476487
2018,Federal,Onshore,Texas,Brazoria,"48039","",Gas (mcf),241130
2018,Federal,Onshore,North Dakota,Mercer,"38057","",Coal (ton),2835642
2018,Federal,Onshore,Wyoming,Lincoln,"56023","",Oil (bbl),208004
2018,Federal,Onshore,Wyoming,Lincoln,"56023","",Gas (mcf),26576207
2018,Federal,Onshore,Wyoming,Lincoln,"56023","",Coal (ton),820532
2018,Federal,Onshore,Wyoming,Lincoln,"56023","",Salt (ton),196700
2018,Federal,Onshore,Texas,Lee,"48287","",Oil (bbl),239
2018,Federal,Onshore,Oklahoma,Blaine,"40011","",Oil (bbl),1485
2018,Federal,Onshore,Oklahoma,Blaine,"40011","",Gas (mcf),785410
2018,Mixed Exploratory,Onshore,Wyoming,Park,"56029","",Gas (mcf),1710
2018,Federal,Onshore,Montana,Fallon,"30025","",Gas (mcf),2671586
2018,Federal,Onshore,Montana,Fallon,"30025","",Oil (bbl),1296479
2018,Federal,Onshore,Utah,Beaver,"49001","","Geothermal - electrical generation, kilowatt hours (kwh)",110546660
2018,Federal,Onshore,Colorado,Jackson,"08057","",Gas (mcf),136382
2018,Federal,Onshore,Colorado,Jackson,"08057","",Oil (bbl),85168
2018,Federal,Onshore,Utah,Beaver,"49001","","Geothermal - electrical generation, thousands of pounds (klb)",2284770180
2018,Federal,Onshore,Colorado,Bent,"08011","",Gas (mcf),13633
2018,Federal,Onshore,Alabama,Baldwin,"01003","",Gas (mcf),43082
2018,Federal,Onshore,Colorado,Huerfano,"08055","",Gas (mcf),3771584
2018,Federal,Onshore,Alaska,Harrison Bay,"02185","",Gas (mcf),260747
2018,Federal,Onshore,Oklahoma,Caddo,"40015","",Oil (bbl),46
2018,Federal,Onshore,Oklahoma,Caddo,"40015","",Gas (mcf),39969
2018,Federal,Onshore,Oklahoma,Custer,"40039","",Gas (mcf),232862
2018,Federal,Onshore,Oklahoma,Custer,"40039","",Oil (bbl),2790
2018,Federal,Onshore,Wyoming,Natrona,"56025","",Oil (bbl),4667301
2018,Federal,Onshore,Wyoming,Natrona,"56025","",Gas (mcf),12574138
2018,Federal,Onshore,Texas,Grayson,"48181","",Oil (bbl),3113
2018,Federal,Onshore,Texas,Grayson,"48181","",Gas (mcf),6531
2018,Federal,Onshore,Colorado,Broomfield,"08014","",Oil (bbl),8
2018,Federal,Onshore,Colorado,Broomfield,"08014","",Gas (mcf),272
2018,Federal,Onshore,Oklahoma,Woods,"40151","",Gas (mcf),608421
2018,Federal,Onshore,Colorado,Cheyenne,"08017","",Oil (bbl),12777
2018,Federal,Onshore,Colorado,Cheyenne,"08017","",Gas (mcf),79814
2018,Federal,Onshore,Montana,Dawson,"30021","",Gas (mcf),70025
2018,Federal,Onshore,Montana,Dawson,"30021","",Oil (bbl),168708
2018,Federal,Onshore,Oklahoma,Woods,"40151","",Oil (bbl),20971
2018,Federal,Onshore,Louisiana,Red River,"22081","",Oil (bbl),12
2018,Federal,Onshore,Colorado,Gunnison,"08051","",Coal (ton),4898773
2018,Federal,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),3252711
2018,Federal,Onshore,Colorado,Gunnison,"08051","",Oil (bbl),324
2018,Federal,Onshore,Alaska,Harrison Bay,"02185","",Oil (bbl),461995
2018,Federal,Onshore,Montana,Blaine,"30005","",Oil (bbl),36719
