Calendar Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2006,Federal,Onshore,New Mexico,Rio Arriba,"35039","",Gas (mcf),301023834
2006,Federal,Onshore,Michigan,Lake,"26085","",Oil (bbl),316
2006,Federal,Onshore,Louisiana,St Mary,"22101","",Gas (mcf),402
2006,Federal,Onshore,Montana,Musselshell,"30065","",Oil (bbl),4703
2006,Federal,Onshore,Louisiana,Morehouse,"22067","",Gas (mcf),1270
2006,Federal,Onshore,California,Lake,"06033","","Geothermal - electrical generation, thousands of pounds (klb)",23235179
2006,Federal,Onshore,Alabama,Mobile Offshore,"01097","",Gas (mcf),28035596
2006,Federal,Onshore,Alabama,Mobile Offshore,"01097","",Oil (bbl),9
2006,Federal,Onshore,North Dakota,Burke,"38013","",Oil (bbl),6173
2006,Federal,Onshore,North Dakota,Renville,"38075","",Oil (bbl),24418
2006,Federal,Onshore,Ohio,Athens,"39009","",Gas (mcf),1986
2006,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Gas (mcf),32256
2006,Federal,Onshore,Montana,Carbon,"30009","",Gas (mcf),1384487
2006,Federal,Onshore,Montana,Carbon,"30009","",Oil (bbl),510270
2006,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Oil (bbl),48570
2006,Federal,Onshore,Colorado,Kiowa,"08061","",Oil (bbl),3774
2006,Federal,Onshore,Colorado,Kiowa,"08061","",Gas (mcf),9509
2006,Federal,Onshore,Kansas,Finney,"20055","",Oil (bbl),22583
2006,Federal,Onshore,Nevada,Churchill,"32001","","Geothermal - electrical generation, kilowatt hours (kwh)",567158333
2006,Federal,Onshore,Texas,Lee,"48287","",Gas (mcf),22448
2006,Federal,Onshore,Texas,Houston,"48225","",Oil (bbl),141855
2006,Federal,Onshore,Pennsylvania,Indiana,"42063","",Gas (mcf),5977
2006,Federal,Onshore,Arkansas,Sharp,"05135","",Gas (mcf),34328
2006,Federal,Onshore,California,San Bernardino,"06071","",Boric acid (ton),16002
2006,Federal,Onshore,West Virginia,Randolph,"54083","",Gas (mcf),37098
2006,Federal,Onshore,Pennsylvania,Westmoreland,"42129","",Gas (mcf),9472
2006,Federal,Onshore,California,San Bernardino,"06071","",Salt (ton),81522
2006,Federal,Onshore,California,San Bernardino,"06071","",Borax-pentahydrate (ton),8942
2006,Federal,Offshore,"","","",Alaska,Oil (bbl),3242344
2006,Federal,Onshore,Nevada,Churchill,"32001","","Geothermal - direct utilization, hundreds of gallons (cgal)",85859889
2006,Federal,Onshore,California,San Bernardino,"06071","",Soda ash (ton),817601
2006,Federal,Onshore,Wyoming,Hot Springs,"56017","",Gas (mcf),282825
2006,Federal,Onshore,Wyoming,Hot Springs,"56017","",Oil (bbl),2493318
2006,Federal,Onshore,California,San Bernardino,"06071","",Sodium bi-carbonate (ton),13740
2006,Native American,Onshore,"","","","",Oil (bbl),11076974
2006,Federal,Onshore,California,San Bernardino,"06071","",Borax-decahydrate (ton),8162
2006,Federal,Onshore,Texas,Live Oak,"48297","",Gas (mcf),89862
2006,Federal,Onshore,California,San Bernardino,"06071","",Anhydrous sodium sulfate (ton),157712
2006,Mixed Exploratory,Onshore,New Mexico,Chaves,"35005","",Oil (bbl),2007
2006,Federal,Onshore,Michigan,Kalkaska,"26079","",Gas (mcf),67833
2006,Federal,Onshore,Michigan,Kalkaska,"26079","",Oil (bbl),7046
2006,Federal,Onshore,California,Lassen,"06035","","Geothermal - direct utilization, millions of btus (mmbtu)",238147
2006,Federal,Onshore,Kansas,Meade,"20119","",Oil (bbl),1
2006,Mixed Exploratory,Onshore,Colorado,Rio Blanco,"08103","",Oil (bbl),15772
2006,Mixed Exploratory,Onshore,Colorado,Rio Blanco,"08103","",Gas (mcf),7353030
2006,Mixed Exploratory,Onshore,New Mexico,Chaves,"35005","",Gas (mcf),146163
2006,Federal,Onshore,New Mexico,Rio Arriba,"35039","",Oil (bbl),808689
2006,Native American,Onshore,"","","","",Gas (mcf),329252443
2006,Federal,Onshore,New York,Steuben,"36101","",Gas (mcf),479
2006,Federal,Onshore,Louisiana,Lincoln,"22061","",Gas (mcf),22111
2006,Federal,Onshore,Louisiana,Lincoln,"22061","",Oil (bbl),41
2006,Federal,Onshore,Colorado,Prowers,"08099","",Gas (mcf),10001
2006,Federal,Onshore,Wyoming,Weston,"56045","",Gas (mcf),1144505
2006,Federal,Onshore,Colorado,Kit Carson,"08063","",Oil (bbl),14
2006,Federal,Onshore,Colorado,Kit Carson,"08063","",Gas (mcf),17
2006,Federal,Onshore,North Dakota,Billings,"38007","",Gas (mcf),1603347
2006,Federal,Onshore,North Dakota,Billings,"38007","",Oil (bbl),2096334
2006,Federal,Onshore,Montana,Glacier,"30035","",Gas (mcf),11576
2006,Federal,Onshore,New York,Seneca,"36099","",Gas (mcf),5389
2006,Federal,Onshore,Oklahoma,Canadian,"40017","",Oil (bbl),3416
2006,Federal,Onshore,Oklahoma,Canadian,"40017","",Gas (mcf),256722
2006,Federal,Offshore,"","","",Gulf of Mexico,Gas (mcf),2921495069
2006,Federal,Onshore,Ohio,Washington,"39167","",Gas (mcf),40327
2006,Federal,Onshore,South Dakota,Fall River,"46047","",Oil (bbl),20524
2006,Federal,Onshore,South Dakota,Fall River,"46047","",Gas (mcf),5957
2006,Federal,Offshore,"","","",Alaska,Gas (mcf),24290328
2006,Federal,Onshore,New Mexico,San Juan,"35045","",Oil (bbl),853657
2006,Federal,Onshore,Louisiana,St Mary,"22101","",Oil (bbl),60
2006,Mixed Exploratory,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),73957
2006,Federal,Onshore,Wyoming,Fremont,"56013","",Gas (mcf),133247208
2006,Federal,Onshore,Wyoming,Fremont,"56013","",Oil (bbl),543419
2006,Federal,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),470756485
2006,Federal,Onshore,Utah,Duchesne,"49013","",Gas (mcf),4337088
2006,Federal,Offshore,"","","",Gulf of Mexico,Oil (bbl),471875063
2006,Federal,Onshore,Texas,Parker,"48367","",Gas (mcf),16901
2006,Federal,Onshore,Alabama,Mobile,"01097","",Gas (mcf),50
2006,Federal,Onshore,Alabama,Mobile,"01097","",Oil (bbl),474
2006,Mixed Exploratory,Onshore,Utah,Uintah,"49047","",Oil (bbl),2364
2006,Federal,Onshore,Montana,Blaine,"30005","",Gas (mcf),3781353
2006,Mixed Exploratory,Onshore,Utah,Uintah,"49047","",Gas (mcf),267051
2006,Federal,Onshore,Michigan,Grand Trvse,"26055","",Gas (mcf),11522
2006,Federal,Onshore,Montana,Blaine,"30005","",Oil (bbl),41877
2006,Federal,Onshore,Kansas,Haskell,"20081","",Gas (mcf),472354
2006,Federal,Onshore,North Dakota,Bowman,"38011","",Gas (mcf),3417780
2006,Federal,Onshore,Oklahoma,Hughes,"40063","",Gas (mcf),1553
2006,Federal,Onshore,Louisiana,Caldwell,"22021","",Gas (mcf),618
2006,Federal,Onshore,California,Inyo,"06027","","Geothermal - electrical generation, kilowatt hours (kwh)",504915624
2006,Federal,Onshore,Kansas,Grant,"20067","",Gas (mcf),152744
2006,Federal,Onshore,Alaska,Kenai (Post),"02122","",Gas (mcf),25491249
2006,Federal,Onshore,Texas,Nueces,"48355","",Oil (bbl),1693
2006,Federal,Onshore,Kansas,Haskell,"20081","",Oil (bbl),24396
2006,Federal,Onshore,Montana,Liberty,"30051","",Oil (bbl),4469
2006,Federal,Onshore,Ohio,Washington,"39167","",Oil (bbl),1715
2006,Federal,Onshore,Montana,Fergus,"30027","",Gas (mcf),142729
2006,Federal,Onshore,Colorado,La Plata,"08067","",Oil (bbl),48
2006,Federal,Onshore,Colorado,La Plata,"08067","",Gas (mcf),14228104
2006,Federal,Onshore,Colorado,La Plata,"08067","",Coal (ton),78202
2006,Federal,Onshore,Utah,Uintah,"49047","",Gilsonite (ton),8776
2006,Federal,Onshore,Utah,Uintah,"49047","",Gas (mcf),152243191
2006,Federal,Onshore,Utah,Uintah,"49047","",Oil (bbl),2973557
2006,Federal,Onshore,California,Los Angeles,"06037","",Oil (bbl),492165
2006,Federal,Onshore,Texas,Nueces,"48355","",Gas (mcf),149679
2006,Federal,Onshore,California,Los Angeles,"06037","",Gas (mcf),150823
2006,Native American,Onshore,"","","","",Sand/gravel (ton),3117650
2006,Federal,Onshore,South Dakota,Harding,"46063","",Oil (bbl),158383
2006,Federal,Onshore,South Dakota,Harding,"46063","",Gas (mcf),1523502
2006,Federal,Onshore,Michigan,Crawford,"26039","",Gas (mcf),107943
2006,Native American,Onshore,"","","","","Geothermal - electrical generation, kilowatt hours (kwh)",586636
2006,Federal,Onshore,Arizona,Maricopa,"04013","",Salt (ton),520
2006,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),27067
2006,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),3076814
2006,Federal,Onshore,Nevada,Nye,"32023","",Gas (mcf),4999
2006,Federal,Onshore,Colorado,Yuma,"08125","",Gas (mcf),937507
2006,Native American,Onshore,"","","","",Coal (ton),28204888
2006,Native American,Onshore,"","","","",Coal-bituminous-raw (ton),13149
2006,Federal,Onshore,West Virginia,Mingo,"54059","",Gas (mcf),125692
2006,Federal,Onshore,Louisiana,La Salle,"22059","",Gas (mcf),455
2006,Federal,Onshore,Wyoming,Crook,"56011","",Gas (mcf),41521
2006,Federal,Onshore,Wyoming,Crook,"56011","",Oil (bbl),820899
2006,Federal,Onshore,Oklahoma,Coal,"40029","",Gas (mcf),104761
2006,Native American,Onshore,"","","","",Sand/gravel (cubic yards),93782
2006,Federal,Onshore,Louisiana,La Salle,"22059","",Oil (bbl),407
2006,Federal,Onshore,California,Santa Barbar,"06083","",Oil (bbl),99237
2006,Federal,Onshore,Montana,Sheridan,"30091","",Oil (bbl),39474
2006,Federal,Onshore,Montana,Sheridan,"30091","",Gas (mcf),35338
2006,Federal,Onshore,Mississippi,Lawrence,"28077","",Gas (mcf),79
2006,Federal,Onshore,Texas,Bowie,"48037","",Oil (bbl),6851
2007,Native American,Onshore,"","","","",Copper concentrate (ton),41860
2007,Federal,Onshore,New Mexico,Mckinley,"35031","",Coal (ton),503856
2007,Federal,Onshore,New Mexico,Mckinley,"35031","",Gas (mcf),10307
2007,Federal,Onshore,New Mexico,Mckinley,"35031","",Oil (bbl),1016
2007,Federal,Onshore,North Dakota,Mckenzie,"38053","",Oil (bbl),1595678
2007,Federal,Onshore,North Dakota,Mckenzie,"38053","",Gas (mcf),2388712
2007,Federal,Onshore,New Mexico,Lea,"35025","",Brine barrels (bbl),19278
2007,Federal,Onshore,New Mexico,Lea,"35025","",Gas (mcf),59742920
2007,Federal,Onshore,New Mexico,Lea,"35025","",Oil (bbl),8471632
2007,Federal,Onshore,North Dakota,Mercer,"38057","",Coal (ton),3532980
2007,Federal,Onshore,New Mexico,Harding,"35021","",Gas (mcf),2731819
2007,Federal,Onshore,North Dakota,Mountrail,"38061","",Oil (bbl),6729
2007,Federal,Onshore,North Dakota,Mountrail,"38061","",Gas (mcf),7961
2007,Federal,Onshore,North Dakota,Oliver,"38065","",Coal (ton),229
2007,Federal,Onshore,Alabama,Lamar,"01075","",Oil (bbl),1146
2007,Federal,Onshore,North Dakota,Renville,"38075","",Oil (bbl),39624
2007,Federal,Onshore,North Dakota,Renville,"38075","",Gas (mcf),6793
2007,Federal,Onshore,Alabama,Lamar,"01075","",Gas (mcf),1659
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Langbeinite (ton),966101
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Muriate of potash-standard (ton),251708
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Muriate of potash-granular (ton),429446
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Salt (ton),294292
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Potash (ton),419771
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Sylvite-raw ore (ton),225872
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Gas (mcf),155525781
2007,Federal,Onshore,New Mexico,Eddy,"35015","",Oil (bbl),14690813
2007,Federal,Onshore,North Dakota,Slope,"38087","",Oil (bbl),392521
2007,Federal,Onshore,North Dakota,Slope,"38087","",Gas (mcf),695504
2007,Federal,Onshore,North Dakota,Stark,"38089","",Oil (bbl),33257
2007,Federal,Onshore,North Dakota,Stark,"38089","",Gas (mcf),15984
2007,Federal,Onshore,North Dakota,Williams,"38105","",Oil (bbl),64781
2007,Federal,Onshore,North Dakota,Williams,"38105","",Gas (mcf),220764
2007,Federal,Onshore,New Mexico,Colfax,"35007","",Gas (mcf),288471
2007,Federal,Onshore,New Mexico,Chaves,"35005","",Gas (mcf),10393438
2007,Federal,Onshore,New Mexico,Chaves,"35005","",Oil (bbl),123527
2007,Federal,Onshore,Nebraska,Cheyenne,"31033","",Oil (bbl),60297
2007,Federal,Onshore,Nebraska,Cheyenne,"31033","",Gas (mcf),5946
2007,Federal,Onshore,New Mexico,Bernalillo,"35001","",Gas (mcf),35568
2007,Federal,Onshore,New Mexico,Bernalillo,"35001","",Oil (bbl),25855
2007,Federal,Onshore,Nebraska,Red Willow,"31145","",Oil (bbl),6
2007,Federal,Onshore,Nebraska,Dundy,"31057","",Oil (bbl),291
2007,Federal,Onshore,Nebraska,Kimball,"31105","",Gas (mcf),25
2007,Federal,Onshore,Nebraska,Kimball,"31105","",Oil (bbl),1812
2007,Federal,Onshore,Nebraska,Hitchcock,"31087","",Oil (bbl),5305
2007,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),2568162
2007,Mixed Exploratory,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),18726
2007,Mixed Exploratory,Onshore,New Mexico,Chaves,"35005","",Gas (mcf),129050
2007,Mixed Exploratory,Onshore,New Mexico,Chaves,"35005","",Oil (bbl),1349
2007,Federal,Onshore,Alabama,Mobile Offshore,"01097","",Oil (bbl),8
2007,Federal,Onshore,Alabama,Mobile Offshore,"01097","",Gas (mcf),21627470
2007,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Gas (mcf),294253
2007,Mixed Exploratory,Onshore,New Mexico,Lea,"35025","",Oil (bbl),15451
2007,Mixed Exploratory,Onshore,Montana,Dawson,"30021","",Gas (mcf),22
2007,Mixed Exploratory,Onshore,Montana,Dawson,"30021","",Oil (bbl),19
2007,Federal,Onshore,Alabama,Tuscaloosa,"01125","",Gas (mcf),691411
2007,Federal,Onshore,Arkansas,Columbia,"05027","",Oil (bbl),21
2007,Federal,Onshore,Arkansas,Columbia,"05027","",Gas (mcf),4560
2007,Mixed Exploratory,Onshore,Wyoming,Lincoln,"56023","",Gas (mcf),1425570
2007,Mixed Exploratory,Onshore,Wyoming,Lincoln,"56023","",Oil (bbl),13514
2007,Federal,Onshore,Arkansas,Conway,"05029","",Gas (mcf),158719
2007,Mixed Exploratory,Onshore,Wyoming,Sublette,"56035","",Gas (mcf),133200
2007,Mixed Exploratory,Onshore,New Mexico,Rio Arriba,"35039","",Gas (mcf),26563
2007,Mixed Exploratory,Onshore,New Mexico,Rio Arriba,"35039","",Oil (bbl),611
2007,Federal,Onshore,Arkansas,Crawford,"05033","",Gas (mcf),123171
2007,Mixed Exploratory,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),1499
2007,Mixed Exploratory,Onshore,Montana,Stillwater,"30095","",Oil (bbl),13
2007,Mixed Exploratory,Onshore,Montana,Prairie,"30079","",Gas (mcf),22
2007,Mixed Exploratory,Onshore,Montana,Prairie,"30079","",Oil (bbl),19
2007,Federal,Onshore,Arkansas,Faulkner,"05045","",Gas (mcf),299519
2007,Federal,Onshore,Arkansas,Franklin,"05047","",Gas (mcf),222407
2007,Mixed Exploratory,Onshore,Colorado,Garfield,"08045","",Gas (mcf),767133
2007,Mixed Exploratory,Onshore,Colorado,Garfield,"08045","",Oil (bbl),3965
2007,Federal,Onshore,Arkansas,Johnson,"05071","",Gas (mcf),622063
2007,Federal,Onshore,Arkansas,Logan,"05083","",Gas (mcf),1308565
2007,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Gas (mcf),382863
2007,Mixed Exploratory,Onshore,Wyoming,Carbon,"56007","",Oil (bbl),4134
2007,Federal,Onshore,Arkansas,Montgomery,"05097","",Wavellite (spcmn),280
2007,Federal,Onshore,Arkansas,Montgomery,"05097","",Quartz crystal (lb),2400
2007,Federal,Onshore,Arkansas,Pope,"05115","",Gas (mcf),19940
2007,Mixed Exploratory,Onshore,Utah,Duchesne,"49013","",Gas (mcf),816
2007,Mixed Exploratory,Onshore,Utah,Duchesne,"49013","",Oil (bbl),1797
2007,Federal,Onshore,Arkansas,Sebastian,"05131","",Gas (mcf),4415725
2007,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Gas (mcf),6738
2007,Federal,Onshore,Arkansas,Van Buren,"05141","",Gas (mcf),68074
2007,Mixed Exploratory,Onshore,Oklahoma,Major,"40093","",Oil (bbl),256
2007,Federal,Onshore,Arkansas,Yell,"05149","",Gas (mcf),2600866
2007,Federal,Onshore,Arizona,Maricopa,"04013","",Salt (ton),47223
2007,Federal,Onshore,California,Contra Costa,"06013","",Oil (bbl),14
2007,Federal,Onshore,California,Contra Costa,"06013","",Gas (mcf),11182
2007,Federal,Onshore,California,Fresno,"06019","",Oil (bbl),21832
2007,Federal,Onshore,California,Fresno,"06019","",Gas (mcf),113705
2007,Native American,Onshore,"","","","",Copper (lb),3531661
2007,Native American,Onshore,"","","","",Borrow sand & gravel (ton),31427
2007,Native American,Onshore,"","","","",Cinders (ton),10440
2007,Native American,Onshore,"","","","",Molybdenum concentrate (ton),12
2007,Federal,Onshore,California,Glenn,"06021","",Gas (mcf),8104
2007,Native American,Onshore,"","","","",Gypsum (ton),656873
2007,Native American,Onshore,"","","","",Sand/gravel (cubic yards),45192
2007,Native American,Onshore,"","","","",Coal-bituminous-raw (ton),11391
2007,Native American,Onshore,"","","","",Coal (ton),27045123
2007,Native American,Onshore,"","","","","Geothermal - electrical generation, kilowatt hours (kwh)",614422
2007,Native American,Onshore,"","","","",Sand/gravel (ton),2756676
2007,Native American,Onshore,"","","","",Gas (mcf),313506185
2007,Native American,Onshore,"","","","",Oil (bbl),11158843
2007,Federal,Onshore,California,Imperial,"06025","","Geothermal - electrical generation, kilowatt hours (kwh)",440260735
2007,Federal,Onshore,California,Imperial,"06025","","Geothermal - electrical generation, other (mmbtu)",207155
2007,Federal,Onshore,California,Inyo,"06027","","Geothermal - electrical generation, kilowatt hours (kwh)",465167156
2007,Federal,Onshore,California,Kern,"06029","",Oil (bbl),12505511
2007,Federal,Onshore,California,Kern,"06029","",Gas (mcf),3041209
2007,Federal,Offshore,"","","",Gulf of Mexico,Oil (bbl),467914423
2007,Federal,Onshore,California,Kings,"06031","",Oil (bbl),38055
2007,Federal,Onshore,California,Kings,"06031","",Gas (mcf),103233
2007,Federal,Offshore,"","","",Gulf of Mexico,Gas (mcf),2813193041
2007,Federal,Offshore,"","","",Gulf of Mexico,Salt (ton),24254
2007,Federal,Onshore,Texas,Wilbarger,"48487","",Gas (mcf),6565
2007,Federal,Onshore,Texas,Wilbarger,"48487","",Oil (bbl),468
2007,Federal,Onshore,California,Lake,"06033","","Geothermal - electrical generation, thousands of pounds (klb)",21799180
2007,Federal,Onshore,Arkansas,Sharp,"05135","",Gas (mcf),30485
2007,Federal,Onshore,California,Lassen,"06035","","Geothermal - direct utilization, millions of btus (mmbtu)",217500
2007,Mixed Exploratory,Onshore,New Mexico,San Juan,"35045","",Gas (mcf),72148
2007,Mixed Exploratory,Onshore,Colorado,Las Animas,"08071","",Gas (mcf),13226
2007,Federal,Onshore,California,Los Angeles,"06037","",Oil (bbl),423346
2007,Federal,Onshore,California,Los Angeles,"06037","",Gas (mcf),137460
2007,Mixed Exploratory,Onshore,Wyoming,Campbell,"56005","",Gas (mcf),547952
2007,Federal,Onshore,California,Mono,"06051","","Geothermal - electrical generation, kilowatt hours (kwh)",187398918
2007,Federal,Onshore,California,Monterey,"06053","",Oil (bbl),3068
2007,Federal,Onshore,California,Monterey,"06053","",Gas (mcf),1403
2007,Mixed Exploratory,Onshore,Wyoming,Fremont,"56013","",Gas (mcf),12354
2007,Mixed Exploratory,Onshore,Wyoming,Fremont,"56013","",Oil (bbl),7071
2007,Federal,Onshore,California,Sacramento,"06067","",Oil (bbl),3375
2007,Federal,Onshore,California,Sacramento,"06067","",Gas (mcf),2126758
2007,Mixed Exploratory,Onshore,Colorado,Moffat,"08081","",Gas (mcf),22279
2007,Mixed Exploratory,Onshore,Colorado,Moffat,"08081","",Oil (bbl),7304
2007,Federal,Onshore,California,San Benito,"06069","",Oil (bbl),16
2007,Federal,Onshore,California,San Bernardino,"06071","",Boric acid (ton),15161
2007,Federal,Onshore,California,San Bernardino,"06071","",Salt (ton),147570
2007,Federal,Onshore,California,San Bernardino,"06071","",Borax-pentahydrate (ton),9289
2007,Federal,Onshore,California,San Bernardino,"06071","",Soda ash (ton),758283
2007,Federal,Onshore,California,San Bernardino,"06071","",Sodium bi-carbonate (ton),10479
2007,Federal,Onshore,California,San Bernardino,"06071","",Borax-decahydrate (ton),8286
2007,Federal,Onshore,California,San Bernardino,"06071","",Anhydrous sodium sulfate (ton),177221
2007,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Gas (mcf),140078
2007,Mixed Exploratory,Onshore,Colorado,Mesa,"08077","",Oil (bbl),422
2007,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Gas (mcf),2924928
2007,Mixed Exploratory,Onshore,New Mexico,Eddy,"35015","",Oil (bbl),89309
2007,Mixed Exploratory,Onshore,North Dakota,Bowman,"38011","",Gas (mcf),572
2007,Mixed Exploratory,Onshore,North Dakota,Bowman,"38011","",Oil (bbl),568
2007,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Gas (mcf),37312
2007,Mixed Exploratory,Onshore,Utah,Grand,"49019","",Oil (bbl),28263
2007,Mixed Exploratory,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),226749
2007,Mixed Exploratory,Onshore,Colorado,Gunnison,"08051","",Oil (bbl),195
2007,Federal,Onshore,California,San Joaquin,"06077","",Gas (mcf),3949
2007,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Gas (mcf),739074
2007,Mixed Exploratory,Onshore,Wyoming,Johnson,"56019","",Oil (bbl),1828
2007,Federal,Onshore,California,San Luis Obispo,"06079","",Oil (bbl),11086
2007,Federal,Onshore,California,San Luis Obispo,"06079","",Gas (mcf),1773
2007,Federal,Onshore,California,Santa Barbar,"06083","",Oil (bbl),94862
2007,Federal,Onshore,California,Santa Barbar,"06083","",Gas (mcf),94839
2007,Federal,Onshore,Wyoming,Weston,"56045","",Gas (mcf),1139031
2007,Federal,Onshore,Wyoming,Weston,"56045","",Oil (bbl),511269
2007,Federal,Onshore,California,Solano,"06095","",Oil (bbl),13173
2007,Federal,Onshore,California,Solano,"06095","",Gas (mcf),8966183
2007,Mixed Exploratory,Onshore,Montana,Fallon,"30025","",Gas (mcf),594
2007,Federal,Onshore,Wyoming,Washakie,"56043","",Gas (mcf),974735
2007,Federal,Onshore,Wyoming,Washakie,"56043","",Oil (bbl),605412
2007,Federal,Onshore,California,Sonoma,"06097","","Geothermal - electrical generation, thousands of pounds (klb)",28576260
2007,Mixed Exploratory,Onshore,Montana,Fallon,"30025","",Oil (bbl),587
2007,Federal,Onshore,Wyoming,Uinta,"56041","",Gas (mcf),51413401
2007,Federal,Onshore,Wyoming,Uinta,"56041","",Oil (bbl),592825
2007,Federal,Onshore,California,Ventura,"06111","",Oil (bbl),305724
2007,Federal,Onshore,California,Ventura,"06111","",Gas (mcf),781836
2007,Federal,Onshore,Colorado,Arapahoe,"08005","",Oil (bbl),49
2007,Federal,Onshore,Colorado,Arapahoe,"08005","",Gas (mcf),44
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bisulfite (ton),1455
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium bi-carbonate (ton),49618
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Trona ore (ton),74641
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Soda ash (ton),5662599
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Coal (ton),3029163
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Purge liquor (ton),97711
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sodium sesquicarbonate (ton),102619
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Sulfide (ton),13936
2007,Federal,Onshore,Colorado,Archuleta,"08007","",Gas (mcf),2794927
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Gas (mcf),132705504
2007,Federal,Onshore,Wyoming,Sweetwater,"56037","",Oil (bbl),2725953
2007,Federal,Onshore,Colorado,Baca,"08009","",Oil (bbl),24806
2007,Federal,Onshore,Colorado,Baca,"08009","",Gas (mcf),85315
2007,Federal,Onshore,Colorado,Bent,"08011","",Oil (bbl),13
2007,Federal,Onshore,Colorado,Bent,"08011","",Gas (mcf),36682
2007,Federal,Onshore,Colorado,Broomfield,"08014","",Gas (mcf),5
2007,Federal,Onshore,Wyoming,Sublette,"56035","",Gas (mcf),938530193
2007,Federal,Onshore,Wyoming,Sublette,"56035","",Oil (bbl),6545138
2007,Federal,Onshore,Colorado,Cheyenne,"08017","",Oil (bbl),25793
2007,Federal,Onshore,Colorado,Cheyenne,"08017","",Gas (mcf),155107
2007,Federal,Onshore,Wyoming,Sheridan,"56033","",Gas (mcf),9575117
2007,Federal,Onshore,Wyoming,Sheridan,"56033","",Oil (bbl),5132
2007,Federal,Onshore,Colorado,Delta,"08029","",Oil (bbl),87
2007,Federal,Onshore,Colorado,Delta,"08029","",Gas (mcf),54248
2007,Federal,Onshore,Colorado,Delta,"08029","",Coal (ton),5018959
2007,Federal,Onshore,Wyoming,Park,"56029","",Gas (mcf),7955061
2007,Federal,Onshore,Wyoming,Park,"56029","",Oil (bbl),5450250
2007,Federal,Onshore,Colorado,Dolores,"08033","",Oil (bbl),32723
2007,Federal,Onshore,Colorado,Dolores,"08033","",Gas (mcf),135489449
2007,Federal,Onshore,Wyoming,Niobrara,"56027","",Gas (mcf),762637
2007,Federal,Onshore,Wyoming,Niobrara,"56027","",Oil (bbl),296954
2007,Federal,Onshore,Colorado,Fremont,"08043","",Oil (bbl),73
2007,Federal,Onshore,Colorado,Fremont,"08043","",Gas (mcf),34
2007,Federal,Offshore,"","","",Pacific,Oil (bbl),24624089
2007,Federal,Onshore,Wyoming,Natrona,"56025","",Gas (mcf),25218678
2007,Federal,Onshore,Wyoming,Natrona,"56025","",Oil (bbl),3807087
2007,Federal,Onshore,Colorado,Garfield,"08045","",Oil (bbl),360713
2007,Federal,Onshore,Colorado,Garfield,"08045","",Gas (mcf),122151786
2007,Federal,Onshore,Colorado,Garfield,"08045","",Coal (ton),247120
2007,Federal,Offshore,"","","",Pacific,Gas (mcf),45739848
2007,Federal,Onshore,Wyoming,Lincoln,"56023","",Salt (ton),184500
2007,Federal,Onshore,Wyoming,Lincoln,"56023","",Coal (ton),160479
2007,Federal,Onshore,Wyoming,Lincoln,"56023","",Gas (mcf),65813243
2007,Federal,Onshore,Wyoming,Lincoln,"56023","",Oil (bbl),485702
2007,Federal,Onshore,Colorado,Gunnison,"08051","",Oil (bbl),4
2007,Federal,Onshore,Colorado,Gunnison,"08051","",Gas (mcf),207445
2007,Federal,Onshore,Colorado,Gunnison,"08051","",Coal (ton),8187285
2007,Federal,Onshore,Wyoming,Laramie,"56021","",Gas (mcf),2963
2007,Federal,Onshore,Wyoming,Laramie,"56021","",Oil (bbl),19494
2007,Federal,Onshore,Colorado,Huerfano,"08055","",Gas (mcf),7585442
