Month,Calendar Year,Land Class,Land Category,Commodity, Volume 
September,2018,Federal,Onshore,Coal Prod Vol (ton)," 29,721,951 "
September,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,116,676 "
September,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,582,239 "
September,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,182,334 "
October,2018,Federal,Offshore,Gas Prod Vol (mcf)," 86,433,442 "
October,2018,Federal,Offshore,Oil Prod Vol (bbl)," 54,680,205 "
October,2018,Federal,Onshore,Gas Prod Vol (mcf)," 289,721,359 "
October,2018,Federal,Onshore,Oil Prod Vol (bbl)," 22,948,947 "
October,2018,Federal,Onshore,Coal Prod Vol (ton)," 26,731,949 "
October,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,901,497 "
October,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,813,215 "
October,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,252,350 "
November,2018,Federal,Offshore,Gas Prod Vol (mcf)," 90,541,478 "
November,2018,Federal,Offshore,Oil Prod Vol (bbl)," 58,952,329 "
November,2018,Federal,Onshore,Gas Prod Vol (mcf)," 277,154,969 "
November,2018,Federal,Onshore,Oil Prod Vol (bbl)," 21,980,606 "
November,2018,Federal,Onshore,Coal Prod Vol (ton)," 26,932,688 "
November,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,550,450 "
November,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,812,217 "
November,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,487,964 "
December,2018,Federal,Offshore,Gas Prod Vol (mcf)," 92,331,546 "
December,2018,Federal,Offshore,Oil Prod Vol (bbl)," 59,996,420 "
December,2018,Federal,Onshore,Gas Prod Vol (mcf)," 288,440,916 "
December,2018,Federal,Onshore,Oil Prod Vol (bbl)," 23,300,125 "
December,2018,Federal,Onshore,Coal Prod Vol (ton)," 28,361,627 "
December,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,506,241 "
December,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,936,970 "
December,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,368,888 "
January,2019,Federal,Offshore,Gas Prod Vol (mcf)," 94,250,506 "
January,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,870,458 "
January,2019,Federal,Onshore,Gas Prod Vol (mcf)," 281,008,763 "
January,2019,Federal,Onshore,Oil Prod Vol (bbl)," 23,599,170 "
January,2019,Federal,Onshore,Coal Prod Vol (ton)," 28,977,593 "
January,2019,Native American,Onshore,Gas Prod Vol (mcf)," 32,900,273 "
January,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,037,426 "
January,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,150,322 "
February,2019,Federal,Offshore,Gas Prod Vol (mcf)," 80,433,222 "
February,2019,Federal,Offshore,Oil Prod Vol (bbl)," 48,948,677 "
February,2019,Federal,Onshore,Gas Prod Vol (mcf)," 256,952,795 "
February,2019,Federal,Onshore,Oil Prod Vol (bbl)," 21,839,019 "
February,2019,Federal,Onshore,Coal Prod Vol (ton)," 22,819,653 "
February,2019,Native American,Onshore,Gas Prod Vol (mcf)," 29,147,702 "
February,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,138,743 "
February,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,113,086 "
March,2019,Federal,Offshore,Gas Prod Vol (mcf)," 96,100,021 "
March,2019,Federal,Offshore,Oil Prod Vol (bbl)," 60,021,015 "
March,2019,Federal,Onshore,Gas Prod Vol (mcf)," 286,178,678 "
March,2019,Federal,Onshore,Oil Prod Vol (bbl)," 24,774,430 "
March,2019,Federal,Onshore,Coal Prod Vol (ton)," 18,331,999 "
March,2019,Native American,Onshore,Gas Prod Vol (mcf)," 33,594,443 "
March,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,378,570 "
March,2019,Native American,Onshore,Coal Prod Vol (ton)," 979,629 "
April,2019,Federal,Offshore,Gas Prod Vol (mcf)," 91,177,806 "
April,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,304,635 "
April,2019,Federal,Onshore,Gas Prod Vol (mcf)," 278,256,566 "
April,2019,Federal,Onshore,Oil Prod Vol (bbl)," 23,902,949 "
April,2019,Federal,Onshore,Coal Prod Vol (ton)," 25,741,411 "
April,2019,Native American,Onshore,Gas Prod Vol (mcf)," 33,902,495 "
April,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,241,550 "
April,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,556,977 "
May,2019,Federal,Offshore,Gas Prod Vol (mcf)," 91,699,284 "
May,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,782,689 "
May,2019,Federal,Onshore,Gas Prod Vol (mcf)," 288,924,657 "
May,2019,Federal,Onshore,Oil Prod Vol (bbl)," 24,966,487 "
May,2019,Federal,Onshore,Coal Prod Vol (ton)," 24,071,406 "
May,2019,Native American,Onshore,Gas Prod Vol (mcf)," 34,615,875 "
May,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,536,445 "
May,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,347,300 "
June,2019,Federal,Offshore,Gas Prod Vol (mcf)," 85,328,237 "
June,2019,Federal,Offshore,Oil Prod Vol (bbl)," 58,115,592 "
June,2019,Federal,Onshore,Gas Prod Vol (mcf)," 280,275,513 "
June,2019,Federal,Onshore,Oil Prod Vol (bbl)," 23,923,321 "
June,2019,Federal,Onshore,Coal Prod Vol (ton)," 22,173,626 "
June,2019,Native American,Onshore,Gas Prod Vol (mcf)," 34,518,031 "
June,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,816,811 "
June,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,002,502 "
July,2019,Federal,Offshore,Gas Prod Vol (mcf)," 70,681,791 "
July,2019,Federal,Offshore,Oil Prod Vol (bbl)," 47,897,017 "
July,2019,Federal,Onshore,Gas Prod Vol (mcf)," 272,578,920 "
July,2019,Federal,Onshore,Oil Prod Vol (bbl)," 23,986,558 "
July,2019,Federal,Onshore,Coal Prod Vol (ton)," 24,792,370 "
July,2019,Native American,Onshore,Gas Prod Vol (mcf)," 36,079,027 "
July,2019,Native American,Onshore,Oil Prod Vol (bbl)," 9,379,173 "
July,2019,Native American,Onshore,Coal Prod Vol (ton)," 906,463 "
August,2019,Federal,Offshore,Gas Prod Vol (mcf)," 94,371,270 "
August,2019,Federal,Offshore,Oil Prod Vol (bbl)," 63,815,703 "
August,2019,Federal,Onshore,Gas Prod Vol (mcf)," 279,871,192 "
August,2019,Federal,Onshore,Oil Prod Vol (bbl)," 25,012,902 "
August,2019,Federal,Onshore,Coal Prod Vol (ton)," 27,972,989 "
August,2019,Native American,Onshore,Gas Prod Vol (mcf)," 36,289,671 "
August,2019,Native American,Onshore,Oil Prod Vol (bbl)," 9,385,070 "
August,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,341,162 "
September,2019,Federal,Offshore,Gas Prod Vol (mcf)," 87,744,709 "
September,2019,Federal,Offshore,Oil Prod Vol (bbl)," 57,909,529 "
September,2019,Federal,Onshore,Gas Prod Vol (mcf)," 280,894,963 "
September,2019,Federal,Onshore,Oil Prod Vol (bbl)," 25,242,384 "
September,2019,Federal,Onshore,Coal Prod Vol (ton)," 25,445,787 "
September,2019,Native American,Onshore,Gas Prod Vol (mcf)," 36,036,451 "
September,2019,Native American,Onshore,Oil Prod Vol (bbl)," 9,441,252 "
September,2019,Native American,Onshore,Coal Prod Vol (ton)," 847,728 "
October,2019,Federal,Offshore,Gas Prod Vol (mcf)," 90,465,526 "
October,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,753,191 "
October,2019,Federal,Onshore,Gas Prod Vol (mcf)," 291,499,265 "
October,2019,Federal,Onshore,Oil Prod Vol (bbl)," 26,021,841 "
October,2019,Federal,Onshore,Coal Prod Vol (ton)," 25,341,262 "
October,2019,Native American,Onshore,Gas Prod Vol (mcf)," 37,769,632 "
October,2019,Native American,Onshore,Oil Prod Vol (bbl)," 10,196,795 "
October,2019,Native American,Onshore,Coal Prod Vol (ton)," 711,302 "
November,2019,Federal,Offshore,Gas Prod Vol (mcf)," 87,444,746 "
November,2019,Federal,Offshore,Oil Prod Vol (bbl)," 60,408,085 "
November,2019,Federal,Onshore,Gas Prod Vol (mcf)," 282,359,399 "
November,2019,Federal,Onshore,Oil Prod Vol (bbl)," 25,987,776 "
November,2019,Federal,Onshore,Coal Prod Vol (ton)," 21,889,815 "
November,2019,Native American,Onshore,Gas Prod Vol (mcf)," 36,651,098 "
November,2019,Native American,Onshore,Oil Prod Vol (bbl)," 10,096,230 "
November,2019,Native American,Onshore,Coal Prod Vol (ton)," 552,751 "
December,2019,Federal,Offshore,Gas Prod Vol (mcf)," 91,501,576 "
December,2019,Federal,Offshore,Oil Prod Vol (bbl)," 61,828,977 "
December,2019,Federal,Onshore,Gas Prod Vol (mcf)," 291,185,659 "
December,2019,Federal,Onshore,Oil Prod Vol (bbl)," 27,311,185 "
December,2019,Federal,Onshore,Coal Prod Vol (ton)," 23,608,717 "
December,2019,Native American,Onshore,Gas Prod Vol (mcf)," 36,825,648 "
December,2019,Native American,Onshore,Oil Prod Vol (bbl)," 10,225,421 "
December,2019,Native American,Onshore,Coal Prod Vol (ton)," 540,830 "
January,2020,Federal,Offshore,Gas Prod Vol (mcf)," 90,320,528 "
January,2020,Federal,Offshore,Oil Prod Vol (bbl)," 62,074,209 "
January,2020,Federal,Onshore,Gas Prod Vol (mcf)," 290,891,396 "
January,2020,Federal,Onshore,Oil Prod Vol (bbl)," 27,228,035 "
January,2020,Federal,Onshore,Coal Prod Vol (ton)," 23,238,875 "
January,2020,Native American,Onshore,Gas Prod Vol (mcf)," 35,245,345 "
January,2020,Native American,Onshore,Oil Prod Vol (bbl)," 9,314,586 "
January,2020,Native American,Onshore,Coal Prod Vol (ton)," 607,705 "
February,2020,Federal,Offshore,Gas Prod Vol (mcf)," 84,850,875 "
February,2020,Federal,Offshore,Oil Prod Vol (bbl)," 58,199,365 "
February,2020,Federal,Onshore,Gas Prod Vol (mcf)," 270,007,703 "
February,2020,Federal,Onshore,Oil Prod Vol (bbl)," 25,991,888 "
February,2020,Federal,Onshore,Coal Prod Vol (ton)," 19,523,631 "
February,2020,Native American,Onshore,Gas Prod Vol (mcf)," 33,437,158 "
February,2020,Native American,Onshore,Oil Prod Vol (bbl)," 8,844,164 "
February,2020,Native American,Onshore,Coal Prod Vol (ton)," 466,920 "
March,2020,Federal,Offshore,Gas Prod Vol (mcf)," 91,828,861 "
March,2020,Federal,Offshore,Oil Prod Vol (bbl)," 61,624,576 "
March,2020,Federal,Onshore,Gas Prod Vol (mcf)," 287,119,618 "
March,2020,Federal,Onshore,Oil Prod Vol (bbl)," 28,621,431 "
March,2020,Federal,Onshore,Coal Prod Vol (ton)," 19,661,724 "
March,2020,Native American,Onshore,Gas Prod Vol (mcf)," 35,488,246 "
March,2020,Native American,Onshore,Oil Prod Vol (bbl)," 9,244,121 "
March,2020,Native American,Onshore,Coal Prod Vol (ton)," 569,826 "
April,2020,Federal,Offshore,Gas Prod Vol (mcf)," 83,971,213 "
April,2020,Federal,Offshore,Oil Prod Vol (bbl)," 57,702,467 "
April,2020,Federal,Onshore,Gas Prod Vol (mcf)," 262,518,097 "
April,2020,Federal,Onshore,Oil Prod Vol (bbl)," 24,562,584 "
April,2020,Federal,Onshore,Coal Prod Vol (ton)," 16,640,682 "
April,2020,Native American,Onshore,Gas Prod Vol (mcf)," 31,967,915 "
April,2020,Native American,Onshore,Oil Prod Vol (bbl)," 7,999,808 "
April,2020,Native American,Onshore,Coal Prod Vol (ton)," 582,654 "
May,2020,Federal,Offshore,Gas Prod Vol (mcf)," 67,967,591 "
May,2020,Federal,Offshore,Oil Prod Vol (bbl)," 49,915,195 "
May,2020,Federal,Onshore,Gas Prod Vol (mcf)," 254,437,622 "
May,2020,Federal,Onshore,Oil Prod Vol (bbl)," 20,610,858 "
May,2020,Federal,Onshore,Coal Prod Vol (ton)," 17,586,691 "
May,2020,Native American,Onshore,Gas Prod Vol (mcf)," 28,114,857 "
May,2020,Native American,Onshore,Oil Prod Vol (bbl)," 5,729,612 "
May,2020,Native American,Onshore,Coal Prod Vol (ton)," 380,998 "
June,2020,Federal,Offshore,Gas Prod Vol (mcf)," 65,448,095 "
June,2020,Federal,Offshore,Oil Prod Vol (bbl)," 46,726,156 "
June,2020,Federal,Onshore,Gas Prod Vol (mcf)," 248,753,536 "
June,2020,Federal,Onshore,Oil Prod Vol (bbl)," 21,419,664 "
June,2020,Federal,Onshore,Coal Prod Vol (ton)," 17,628,063 "
June,2020,Native American,Onshore,Gas Prod Vol (mcf)," 29,408,814 "
June,2020,Native American,Onshore,Oil Prod Vol (bbl)," 7,112,192 "
June,2020,Native American,Onshore,Coal Prod Vol (ton)," 324,627 "
July,2020,Federal,Offshore,Gas Prod Vol (mcf)," 71,780,268 "
July,2020,Federal,Offshore,Oil Prod Vol (bbl)," 51,308,038 "
July,2020,Federal,Onshore,Gas Prod Vol (mcf)," 260,303,155 "
July,2020,Federal,Onshore,Oil Prod Vol (bbl)," 23,662,322 "
July,2020,Federal,Onshore,Coal Prod Vol (ton)," 18,695,133 "
July,2020,Native American,Onshore,Gas Prod Vol (mcf)," 30,596,197 "
July,2020,Native American,Onshore,Oil Prod Vol (bbl)," 7,590,883 "
July,2020,Native American,Onshore,Coal Prod Vol (ton)," 456,822 "
August,2020,Federal,Offshore,Gas Prod Vol (mcf)," 47,561,919 "
August,2020,Federal,Offshore,Oil Prod Vol (bbl)," 36,948,379 "
August,2020,Federal,Onshore,Gas Prod Vol (mcf)," 260,349,221 "
August,2020,Federal,Onshore,Oil Prod Vol (bbl)," 24,827,062 "
August,2020,Federal,Onshore,Coal Prod Vol (ton)," 21,662,515 "
August,2020,Native American,Onshore,Gas Prod Vol (mcf)," 31,523,641 "
August,2020,Native American,Onshore,Oil Prod Vol (bbl)," 7,853,377 "
August,2020,Native American,Onshore,Coal Prod Vol (ton)," 811,777 "
September,2020,Federal,Offshore,Gas Prod Vol (mcf)," 52,412,582 "
September,2020,Federal,Offshore,Oil Prod Vol (bbl)," 46,172,843 "
September,2020,Federal,Onshore,Gas Prod Vol (mcf)," 247,571,552 "
September,2020,Federal,Onshore,Oil Prod Vol (bbl)," 24,427,295 "
September,2020,Federal,Onshore,Coal Prod Vol (ton)," 20,922,882 "
September,2020,Native American,Onshore,Gas Prod Vol (mcf)," 30,832,499 "
September,2020,Native American,Onshore,Oil Prod Vol (bbl)," 7,656,176 "
September,2020,Native American,Onshore,Coal Prod Vol (ton)," 486,541 "
October,2020,Federal,Offshore,Gas Prod Vol (mcf)," 42,100,898 "
October,2020,Federal,Offshore,Oil Prod Vol (bbl)," 33,174,591 "
October,2020,Federal,Onshore,Gas Prod Vol (mcf)," 258,375,024 "
October,2020,Federal,Onshore,Oil Prod Vol (bbl)," 27,244,488 "
October,2020,Federal,Onshore,Coal Prod Vol (ton)," 19,353,767 "
October,2020,Native American,Onshore,Gas Prod Vol (mcf)," 31,432,571 "
October,2020,Native American,Onshore,Oil Prod Vol (bbl)," 8,033,182 "
October,2020,Native American,Onshore,Coal Prod Vol (ton)," 681,669 "
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
